id,first_name,last_name,email,gender,ip_address,city,state,ssn,race,diabetes,asthma,depression,anxiety,migraines,arthritis,eczema,stroke,dementia,HIV
377,Caro,Hartil,chartilag@wikimedia.org,Female,200.148.104.118,Seattle,Washington,448-81-4979,Latin American Indian,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
378,Darrin,Twining,dtwiningah@hc360.com,Male,124.91.205.20,Salt Lake City,Utah,341-40-3250,Alaska Native,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
379,Abbye,Westmacott,awestmacottai@mlb.com,Female,174.20.79.192,Juneau,Alaska,810-16-2847,Cuban,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
380,Dennet,Gamlin,dgamlinaj@latimes.com,Male,204.125.158.249,Oklahoma City,Oklahoma,593-18-8501,Asian,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
381,Stillman,Yoselevitch,syoselevitchak@gmpg.org,Male,172.16.189.201,Beaumont,Texas,498-64-7134,Bangladeshi,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
382,Sadie,Tumasian,stumasianal@theguardian.com,Female,76.253.112.218,Washington,District of Columbia,342-41-9462,Latin American Indian,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
383,Leyla,Erridge,lerridgeam@netlog.com,Female,229.79.29.179,Boca Raton,Florida,521-06-7328,Fijian,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
384,Filbert,Pethybridge,fpethybridgean@surveymonkey.com,Male,100.95.251.100,Dallas,Texas,662-64-0619,Chilean,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
385,Tommie,Scurr,tscurrao@bbb.org,Female,69.199.167.90,Meridian,Mississippi,154-89-2856,Blackfeet,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
386,Boyce,McGarel,bmcgarelap@elegantthemes.com,Male,92.45.142.104,Amarillo,Texas,359-47-8859,Ottawa,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
387,Dominique,Gino,dginoaq@livejournal.com,Female,247.212.126.9,Minneapolis,Minnesota,867-19-3377,Chamorro,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
388,Malcolm,McElvine,mmcelvinear@springer.com,Male,1.191.114.179,Hialeah,Florida,703-49-9304,Indonesian,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
389,Beck,Kenvin,bkenvinas@google.co.uk,Male,210.80.65.119,Saginaw,Michigan,298-91-9049,Korean,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
390,Gasper,Constantine,gconstantineat@nsw.gov.au,Male,66.191.204.219,Tulsa,Oklahoma,647-11-9458,Laotian,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
391,Clay,Kelson,ckelsonau@parallels.com,Male,129.69.127.232,Fort Worth,Texas,310-88-5868,Bolivian,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
392,Libbey,Osichev,losichevav@oakley.com,Female,200.177.123.138,Pomona,California,709-15-7169,Tlingit-Haida,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
393,Rudie,Haldin,rhaldinaw@bizjournals.com,Male,174.223.249.42,Rochester,New York,306-76-1887,Chickasaw,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
394,Kiley,Bilsford,kbilsfordax@cnn.com,Male,86.184.178.36,Salt Lake City,Utah,550-90-5235,Kiowa,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
395,Gordan,Kibbel,gkibbelay@nhs.uk,Male,243.43.27.131,Sacramento,California,896-61-8942,Apache,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
396,Rorke,Mealham,rmealhamaz@canalblog.com,Male,76.203.32.126,Tacoma,Washington,114-85-2889,Native Hawaiian and Other Pacific Islander (NHPI),TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
397,Teodora,Alelsandrowicz,talelsandrowiczb0@bandcamp.com,Female,154.46.189.162,Tampa,Florida,589-44-4665,Filipino,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
398,Karney,Priel,kprielb1@tumblr.com,Male,205.41.50.161,Knoxville,Tennessee,760-73-4004,Yuman,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
399,Erastus,Strong,estrongb2@blogtalkradio.com,Male,251.238.69.158,New York City,New York,292-74-3780,Tlingit-Haida,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
400,Dyan,Bulloch,dbullochb3@parallels.com,Female,233.199.1.117,Joliet,Illinois,239-59-0468,Dominican (Dominican Republic),TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
401,Cilka,Gerritzen,cgerritzenb4@comcast.net,Female,79.230.187.163,Anchorage,Alaska,307-48-9698,Tohono O'Odham,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
402,Nomi,Brasner,nbrasnerb5@ucla.edu,Female,99.170.185.250,Springfield,Massachusetts,499-26-1780,Fijian,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
403,Hazlett,Duncanson,hduncansonb6@goo.ne.jp,Male,231.46.2.155,Tampa,Florida,748-95-2250,Blackfeet,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
404,Whitaker,Stearn,wstearnb7@foxnews.com,Male,232.24.214.35,Fredericksburg,Virginia,585-92-7008,Dominican (Dominican Republic),TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
405,Blake,MacCrosson,bmaccrossonb8@loc.gov,Female,168.43.250.31,Los Angeles,California,877-33-8692,Malaysian,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
406,Shanda,Feathers,sfeathersb9@va.gov,Female,70.216.178.75,Abilene,Texas,421-68-8661,Menominee,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
407,Robinette,Gibberd,rgibberdba@taobao.com,Female,166.193.38.150,Bronx,New York,499-46-0896,Thai,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
408,Terry,Jeune,tjeunebb@arstechnica.com,Female,217.232.147.234,Decatur,Georgia,154-98-0099,Bangladeshi,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
409,Barris,Samwyse,bsamwysebc@gravatar.com,Male,243.16.195.141,Philadelphia,Pennsylvania,273-61-7281,Spaniard,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
410,Beauregard,Tennewell,btennewellbd@w3.org,Male,70.149.159.186,Asheville,North Carolina,602-06-8400,Chilean,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
411,Roze,Gerault,rgeraultbe@meetup.com,Female,63.100.19.249,Pittsburgh,Pennsylvania,462-78-0633,Argentinian,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
412,Felicio,Veal,fvealbf@sbwire.com,Male,30.213.76.16,Omaha,Nebraska,711-93-2907,Puget Sound Salish,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
413,Blakeley,Watton,bwattonbg@timesonline.co.uk,Female,14.65.10.209,Honolulu,Hawaii,164-92-3427,Laotian,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
414,Thekla,Rishworth,trishworthbh@cargocollective.com,Female,190.21.244.70,Tallahassee,Florida,793-13-8561,Navajo,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
415,Starla,Wilstead,swilsteadbi@cafepress.com,Female,50.9.177.231,Orlando,Florida,369-82-8939,Central American,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
416,Robena,Worgen,rworgenbj@toplist.cz,Female,51.87.178.79,Los Angeles,California,797-14-4923,Panamanian,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
417,Enrico,Rosbottom,erosbottombk@xing.com,Male,124.101.77.133,Buffalo,New York,486-66-5581,Vietnamese,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
418,Martina,Seymour,mseymourbl@reverbnation.com,Female,88.147.143.247,San Diego,California,102-94-8785,Pakistani,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
419,Urbano,Gringley,ugringleybm@ucla.edu,Male,211.20.127.21,Atlanta,Georgia,153-89-6982,Venezuelan,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
420,Aarika,Hebblethwaite,ahebblethwaitebn@vinaora.com,Female,220.17.214.24,Pittsburgh,Pennsylvania,710-65-1153,Crow,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
421,Brynne,Selley,bselleybo@elegantthemes.com,Female,234.208.85.13,Seattle,Washington,865-08-1444,Chinese,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
422,Otho,Comar,ocomarbp@ucoz.ru,Male,240.174.10.127,Lafayette,Louisiana,783-77-0389,Latin American Indian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
423,Timotheus,Jentet,tjentetbq@fc2.com,Male,88.46.238.16,Amarillo,Texas,291-74-3850,American Indian and Alaska Native (AIAN),FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
424,Dane,McKennan,dmckennanbr@webs.com,Male,247.237.41.107,New York City,New York,434-63-0757,Tohono O'Odham,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
425,Emory,Royle,eroylebs@spotify.com,Male,247.90.80.26,Jacksonville,Florida,495-53-9112,Alaska Native,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
426,Terrell,Hanselmann,thanselmannbt@soup.io,Male,53.48.165.115,Roanoke,Virginia,323-16-2396,Bolivian,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
427,Chan,Cudiff,ccudiffbu@pbs.org,Male,222.57.222.128,Fort Wayne,Indiana,303-22-6302,White,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
428,Jacenta,Schleicher,jschleicherbv@wsj.com,Female,91.89.16.161,Hagerstown,Maryland,397-68-6490,Fijian,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
429,Riane,Lilly,rlillybw@telegraph.co.uk,Female,229.197.242.178,Erie,Pennsylvania,194-40-9553,Ottawa,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
430,Putnam,Shillabear,pshillabearbx@examiner.com,Male,75.167.126.207,New York City,New York,854-85-3201,Eskimo,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
431,Blisse,Dukes,bdukesby@symantec.com,Female,125.244.108.98,Charlotte,North Carolina,827-77-4214,Central American,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
432,Percival,Stillman,pstillmanbz@vistaprint.com,Male,22.26.170.214,Glendale,California,126-30-3052,Aleut,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
433,Tyne,Ambrozewicz,tambrozewiczc0@patch.com,Female,7.255.180.6,Newark,New Jersey,295-93-8569,Indonesian,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
434,Titos,Oppery,topperyc1@guardian.co.uk,Male,166.197.46.47,Buffalo,New York,586-90-3114,Osage,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
435,Nicolea,Restieaux,nrestieauxc2@latimes.com,Female,250.3.218.196,Washington,District of Columbia,147-27-1741,Malaysian,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
436,Rasia,Sheer,rsheerc3@si.edu,Female,149.180.146.218,Cleveland,Ohio,401-93-7554,White,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
437,Glynis,Whitters,gwhittersc4@bandcamp.com,Female,107.148.17.208,Wilmington,Delaware,668-59-8669,Paraguayan,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
438,Breena,Simmank,bsimmankc5@apple.com,Female,67.91.255.153,New Hyde Park,New York,157-81-1705,Ottawa,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
439,Clayton,Mary,cmaryc6@slideshare.net,Male,245.76.141.50,Laurel,Maryland,757-75-7846,Ottawa,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
440,Sheilah,Guichard,sguichardc7@vimeo.com,Female,69.120.225.98,Greensboro,North Carolina,102-30-5630,Puerto Rican,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
441,Emmit,Sutty,esuttyc8@icq.com,Male,145.134.96.116,Columbus,Ohio,779-44-0681,Cuban,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
442,Phineas,Midden,pmiddenc9@vk.com,Male,11.119.224.60,Portland,Oregon,557-95-3788,Bolivian,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
443,Raleigh,Fante,rfanteca@apache.org,Male,14.25.44.117,Clearwater,Florida,238-74-6578,Asian Indian,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
444,Ki,Greson,kgresoncb@mashable.com,Female,21.23.12.11,Evansville,Indiana,677-08-2586,Delaware,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
445,Kelsi,Hawkwood,khawkwoodcc@devhub.com,Female,122.222.93.69,San Jose,California,390-72-2215,Polynesian,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
446,Joel,Brahm,jbrahmcd@freewebs.com,Male,174.163.40.173,Corpus Christi,Texas,321-15-3616,Latin American Indian,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
447,Geraldine,Dilley,gdilleyce@wired.com,Female,6.91.117.171,Amarillo,Texas,892-87-4258,Puget Sound Salish,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
448,Gwen,Upfold,gupfoldcf@freewebs.com,Female,11.54.81.218,Appleton,Wisconsin,302-71-5776,Pima,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
449,Marleen,Ivanuschka,mivanuschkacg@ca.gov,Female,223.74.64.146,Atlanta,Georgia,564-97-3812,Salvadoran,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
450,Leona,Colquit,lcolquitch@skyrock.com,Female,222.248.75.208,Chattanooga,Tennessee,745-89-8025,Houma,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
451,Tallia,Winslet,twinsletci@independent.co.uk,Female,236.77.192.211,Richmond,Virginia,352-57-1695,Honduran,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
452,Webb,Jennins,wjenninscj@gov.uk,Male,237.224.218.210,Augusta,Georgia,151-72-0190,Micronesian,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
453,Chiquia,Mandal,cmandalck@yahoo.com,Female,71.26.19.222,Pompano Beach,Florida,122-30-9181,Yuman,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
454,Aldrich,Sargeaunt,asargeauntcl@amazon.de,Male,47.51.59.191,Tacoma,Washington,178-21-6500,Filipino,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
455,Gare,Mac Geaney,gmacgeaneycm@nytimes.com,Male,63.221.69.184,Bakersfield,California,544-80-6822,Ottawa,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
456,Lexi,Babber,lbabbercn@ow.ly,Female,151.214.100.39,Port Washington,New York,858-07-7778,Chippewa,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
457,Constanta,Ferre,cferreco@hatena.ne.jp,Female,185.68.253.114,Macon,Georgia,490-88-4094,Costa Rican,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
458,Doria,MacKaile,dmackailecp@ning.com,Female,98.138.255.235,Baltimore,Maryland,445-48-3736,Filipino,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
459,Nickola,Escofier,nescofiercq@e-recht24.de,Male,152.48.99.73,Indianapolis,Indiana,739-68-5245,Filipino,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
460,Yelena,Della Scala,ydellascalacr@sitemeter.com,Female,109.67.238.92,Saint Petersburg,Florida,288-18-8508,Comanche,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
461,Phebe,Glasscoo,pglasscoocs@elpais.com,Female,162.94.133.108,Evansville,Indiana,898-07-3932,Potawatomi,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
462,Cathe,Benner,cbennerct@scientificamerican.com,Female,60.133.199.38,Fort Lauderdale,Florida,327-26-2161,Dominican (Dominican Republic),FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
463,Clare,Stripp,cstrippcu@oaic.gov.au,Male,136.36.37.28,Houston,Texas,727-89-5118,Guamanian,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
464,Obadiah,Gilchriest,ogilchriestcv@blogger.com,Male,20.246.177.242,Boston,Massachusetts,534-63-0431,Pueblo,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
465,Stavro,Claesens,sclaesenscw@fda.gov,Male,4.97.52.14,Salt Lake City,Utah,316-53-4754,Black or African American,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
466,Blondy,Karus,bkaruscx@ebay.com,Female,80.141.125.15,Tyler,Texas,154-05-5410,Choctaw,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
467,Lorine,Stollsteiner,lstollsteinercy@soup.io,Female,211.192.24.210,Richmond,Virginia,738-55-6250,Laotian,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
468,Gustavo,Dalrymple,gdalrymplecz@biglobe.ne.jp,Male,178.190.62.168,Columbus,Ohio,719-10-8707,Cree,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
469,Charlena,Mingardi,cmingardid0@topsy.com,Female,69.48.28.253,Las Vegas,Nevada,366-96-4237,Puerto Rican,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
470,Adolf,Dalby,adalbyd1@last.fm,Male,173.238.230.11,Newark,New Jersey,474-13-2632,Chinese,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
471,Annaliese,Wrench,awrenchd2@a8.net,Female,69.189.166.204,San Diego,California,565-48-3304,Hmong,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
472,Franciskus,Oganian,foganiand3@so-net.ne.jp,Male,15.43.231.139,Manchester,New Hampshire,354-01-4805,Costa Rican,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
473,Ree,Rampage,rrampaged4@dmoz.org,Female,115.175.156.175,Tampa,Florida,324-15-9968,Ottawa,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
474,Joane,Lopez,jlopezd5@marketwatch.com,Female,183.253.248.167,Syracuse,New York,332-46-3023,Cherokee,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
475,Lorne,Nutten,lnuttend6@independent.co.uk,Female,122.145.160.64,Tampa,Florida,814-32-6825,Blackfeet,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
476,Lorianne,Roman,lromand7@furl.net,Female,146.108.226.10,San Antonio,Texas,183-70-4072,Mexican,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
477,Leicester,Farmiloe,lfarmiloed8@theglobeandmail.com,Male,100.18.213.124,Annapolis,Maryland,559-06-9962,Filipino,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
478,Esther,Mourge,emourged9@skyrock.com,Female,161.224.235.80,Washington,District of Columbia,219-66-1389,Filipino,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
479,Beauregard,Ouldcott,bouldcottda@mtv.com,Male,66.82.194.44,Fort Worth,Texas,494-33-7820,Mexican,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
480,Stearn,Standen,sstandendb@sphinn.com,Male,115.162.175.5,Dayton,Ohio,270-11-3578,Honduran,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
481,Tommi,Bartkowiak,tbartkowiakdc@mapy.cz,Female,167.238.147.13,Boise,Idaho,412-51-2747,Osage,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
482,Chico,Tipping,ctippingdd@diigo.com,Male,27.209.209.195,Tulsa,Oklahoma,274-08-0899,South American,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
483,Kippie,Willingam,kwillingamde@japanpost.jp,Female,127.108.185.253,Sacramento,California,459-62-6229,American Indian,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
484,Goldi,Cuvley,gcuvleydf@java.com,Female,119.144.178.48,Lexington,Kentucky,525-29-0234,Vietnamese,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
485,Carlotta,Slader,csladerdg@fda.gov,Female,41.194.99.231,Santa Clara,California,849-02-8385,Seminole,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
486,Irving,McGilben,imcgilbendh@pagesperso-orange.fr,Male,205.155.75.28,Sacramento,California,544-67-0599,Chilean,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
487,Georgie,Alasdair,galasdairdi@ted.com,Male,11.155.201.148,Little Rock,Arkansas,448-15-7913,Cree,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
488,Des,Jorger,djorgerdj@google.com,Male,204.159.210.35,Portland,Maine,843-62-5614,Fijian,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
489,Maurine,Berrill,mberrilldk@naver.com,Female,113.131.97.216,Louisville,Kentucky,426-53-7622,Costa Rican,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
490,Norean,Cockland,ncocklanddl@weibo.com,Female,158.199.195.207,Clearwater,Florida,701-09-2423,Colombian,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
491,Jacques,Peevor,jpeevordm@businessweek.com,Male,85.194.167.92,Atlanta,Georgia,493-48-3873,Chickasaw,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
492,Rebbecca,Paddefield,rpaddefielddn@sfgate.com,Female,108.181.221.5,Brockton,Massachusetts,608-03-3211,Guamanian,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
493,Felecia,Jozaitis,fjozaitisdo@wisc.edu,Female,138.242.102.84,New Haven,Connecticut,806-26-8738,Paiute,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
494,Franky,Worge,fworgedp@jalbum.net,Female,247.156.200.252,Dallas,Texas,723-72-9382,Tohono O'Odham,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
495,Ashil,Wannop,awannopdq@phpbb.com,Female,161.102.122.163,New Haven,Connecticut,340-03-1392,Aleut,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
496,Gabriele,Yurikov,gyurikovdr@ehow.com,Male,180.62.124.220,Las Vegas,Nevada,460-75-5924,Blackfeet,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
497,Clarey,Droghan,cdroghands@smugmug.com,Female,125.11.190.52,Mount Vernon,New York,753-04-3882,Native Hawaiian,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
498,Sheilah,Harrismith,sharrismithdt@friendfeed.com,Female,47.192.243.119,Nashville,Tennessee,381-72-8821,Colombian,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
499,Clint,Ostridge,costridgedu@seattletimes.com,Male,155.246.76.253,Shawnee Mission,Kansas,500-31-7854,Pueblo,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
500,Jyoti,Iwanicki,jiwanickidv@issuu.com,Female,112.133.93.51,Nashville,Tennessee,457-95-2670,Venezuelan,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
501,Henryetta,Blackadder,hblackadderdw@blogs.com,Female,87.119.88.114,Miami,Florida,530-32-6113,Japanese,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
